Date,Sender,Message
2025-02-20T17:25:58+00:00,-1001308729127,"Ніхто, крім українців, немає права ображати Президента України. 

Українці його обрали, українці і спитають за пройоби, а пенсіонерів треба обмежувати у владі, їх шиза переходить всі рамки. 

Особисто я визнаю його легітимність, адже якщо судити по путінсько-трампівським заявам, легітимним президентом стане той, хто прийде керувати державою в кордонах 91 року, або після офіційного визнання окупованих територій частиною рф."
2025-02-20T11:14:11+00:00,-1001308729127,"Всю ніч підари намагалися форсувати Дніпро та залізти на позиції на острови, буквально за півгодини хлопці втопили 2 човни та десяток підарів. 
Деякі топилися, як миші в діжці, спеціально не добивали, щоб насолодитися даним процесом."
2025-02-20T05:34:49+00:00,-1001308729127,"Черговий раз, вночі, підари вдарили КАБом по житловому будинку Херсону. 
Мразі"
2025-02-19T16:34:08+00:00,-1001308729127,"Під час другої світової німці закидували в радянські окопи газету «Солдатська правда».

За допомогою авіації і артилерії. Існували цілі мінометні установки , які стріляли контейнерами з листівками.

Зміст був простий: фейкові новини про поразки срср, погане командування, успіхи вермахту. 

Сьогодні відбувається теж саме, але замість авіації і мінометних установок - смартфони і ютуб. 

Деякі, в тому числі військові, «блогери» дозволяють собі публічну дискредитацію цілих підрозділів і інституту офіцерства в цілому, а політики, громадські діячі і телеграм канали розганяють зраду, гіперболізуючи власні поразки і ворожі перемоги, перекручуючи дипломатичну повістку , що в кінцевому результаті негативно впливає на моралку українців.

Різниця лише в тому, що радянське керівництво боролось з такими проявами, а у нас ніяк руки не дотягнуться. 

Пропозиція проста: якщо інститут репутації ЗСУ під час війни не захищений на понятійному рівні - він має бути захищений законом."
2025-02-17T15:18:15+00:00,-1001308729127,"За останні декілька днів на Херсонщині підари активно та нагло намагалися зайняти нові позиціі не шкодуючи піхоту, навіть техніку залучили. 
Пілоти фпв та важких дронів моментально утилізували всіх хто не встиг сховатись"
2025-02-15T19:04:04+00:00,-1001308729127,"В напрямку Костянтинівки (Краматорський) підари сьогодні теж наступали, залучали корчі, броню та мопеди. 

Мінімум 15 мопедів, декілька одиниць техніки та більшість піхоти було знищено, просування практично не досягли, подекуди зайняли сіру зону, але їх цілий день  забивали скидами, вночі по стандарту пігулки від доктора «Вампіріта."
2025-02-15T16:27:00+00:00,-1001308729127,"Дивлюсь канали звичайних руснявих військових і чую ті ж самі проблеми, які турбують нас. 
Оптоволоконні дрони, кратна перевага fpv, втрати о/с, розйобана техніка, вогневий контроль доріг, постійні обстріли. 

Для них «вєлічіє русской армії» та «захват Кієва» закінчується там, де починається реальний штурм з майже 100% вірогідністю загинути. 

В рядах рядового складу вс рф (рушійного) повна дизмораль через втрати, в чатах обговорюють добровільну здачу в полон і український лайт-полон. 

Це так, для більш глибокого розуміння ситуації."
2025-02-15T08:53:15+00:00,-1001308729127,"На Покровському напрямку зранку підари намагаються тиснути в напрямку Успенівки, залучали бойові машини. 
Дуже хочуть вийти до адміністративного кордону Дніпропетровської області."
2025-02-14T07:05:22+00:00,-1001308729127,"Хочу розібратися в словах Маркуса щодо офіцерського складу нашої армії, але відчуваю що це нереально. 

У нас офіцерів отримують люди, як не мають ніякого відношення до військової вищої освіти. 
Це він каже про офіцерів, які виросли до цього рангу з сержантів та солдатів, пройшовши бойовий шлях, ну або тих хто не пройшов і став на «паперову посаду», що теж не є погано. 

Всі ми знаємо, що 90% офіцерів «Азову» так і стали командирами, включно з Редісом.
Я вже не кажу про інші підрозділи СОУ, які дійсно цінують тих, хто отримав офіцерське звання, перед цим набувши бойового досвіду на сержантських/солдатських посадах. 

Через 30 секунд він незадоволений тим, що хтось отримав офіцера у ВВНЗ і прийшов одразу командувати у війська, до цього не бувши там, хоча цей лейтенант і не міг бути у військах, бо навчався з 16-17 років, щоб мати можливість отримати вищу військову освіту 😅

Висновок з інтерв’ю Маркуса: 
нашою армією керують «костилі», які не мають вищої військової освіти та кадрові офіцери, які вивчилися за 2 корови.
Один Маркус молодець, бо офіцером бути не хоче, відповідальності на себе брати не хоче, але хоче кимось командувати і бути почутим, щось на кшталт «Чистий погон - чиста совість, але командири підараси»"
2025-02-13T16:02:34+00:00,-1001308729127,"Це офіцери ГУР, які є прикладом для кожного солдата та командира СОУ, вони висококваліфіковані вбивці русні, живуть війною та ідеєю незалежної України. 
За їх спиною десятки бойових виходів в тил ворога та операції які здаються нереальними для усвідомлення будь-якої людини, про них ви вже не раз чули. 

Для підвищення результативності їх роботи, потрібні FPV на оптоволокні та обладнання. 
Вони як ніхто можуть відпрацювати кожну вашу гривню, давайте спільно з ГУР наїбашимо русоблядей та допоможемо звичайним хлопцям тримати оборону в окопах. 

🎯 Ціль: 1 500 000 ₴
————————————————————
🔗p.s 23:00 Збір для ГУР МО закрито!🫡 
Зібрано: 1 504 251.92 ₴

Дякую також аудиторії Демона та Офіцера. 
Обійняв! Слава Україні!

Нагадую що жодних сторонніх реквізитів ні я ні мої адміністратори не відправляють вам в особисті повідомлення! 
Криптогаманець знаходиться в розкладці каналу. 
Наші контакти для зв’язку незмінні:
@stanislavosman_bot
@stas_osman
і ніякі більше!

👉 Звіти по зборам 👈"
2025-02-13T15:40:40+00:00,-1001308729127,"Застосування підарами оптоволоконних дронів на Херсонському напрямку теж кратно збільшилося в кількості, пацани кажуть що техніку та арту ховати стає набагато тяжче."
2025-02-13T10:23:29+00:00,-1001308729127,"Броня у підарів в реальному дефіциті, схоже її бережуть для захисту власних територій та якихось «залізних кулаків» на стратегічно важливих напрямках. 

Останнім часом їх техніка виконує роль одноразового транспорту для завозу піхоти на наші позиції. 

В 90% техніка, яка їде на штурм, знищується нашими засобами ураження."
2025-02-13T08:30:27+00:00,-1001308729127,"Як і очікувалося, останніми днями напрямок Костянтинівки активізувався.
Особливу увагу ворог приділяє вогневій підготовці та пошуку точок наших пілотів, адже розуміє, що просто так тут не просунешся. 
Підарів оперативно знищуємо, поки лізуть не масово, але в Бахмуті накопичуються."
2025-02-12T17:35:02+00:00,-1001308729127,"Унікальні кадри «другого дня народження» бійців ГУР, під час бойового завдання на території ворога. 
«Відьма» - 100% гарантія смерті, але не цього разу."
2025-02-12T13:35:31+00:00,-1001308729127,"Підари продовжують спроби штурмувати нп. Удачне (Покровський напрямок) на зміну одним приходять інші, їх рух спостерігається 24/7. 

Тактика дуже проста: зібрати групу і відправити займати будинок, надія на те, що хоча б хтось один дійде і почне закріплюватись.

В основному підари помирають в тих місцях, де намагаються заховатися від наших дронів"
2025-02-11T07:20:41+00:00,-1001308729127,"На фоні створення нового проекту «Лінія дронів», СБС та багато нових БУБпАК по бригадам, стає зрозуміло що потрібні молоді кадри.

Молоді хлопці та дівчата швидко навчаються, піддаються дисципліні, поглинають ідеологію підрозділу та знаходять мотивацію там, де бачать результат побратимів.

«Мільйон за контракт» (якщо він буде) оголошено не просто так, він спрямований саме для набору людей у вище згадані підрозділи, адже зрозуміло що 99% цієї молоді захоче служити в більш безпечних місцях. 

Критики тут не буде, ініціатива подобається, сподіваюсь це дасть свій результат і ми виїбемо русню в зад."
2025-02-11T07:00:47+00:00,-1001308729127,"Зеленський анонсував, що за підписання контракту 18-24 річним дадут 1млн, навчання в будь-якому ВНЗ та халявну іпотеку.
Мені цікаво, чи працюватиме це для мобілізованих😁 бо я би за 🍋 підписав, як раз на квартиру вистачить😁"
2025-02-10T15:31:55+00:00,-1001308729127,"На Краматорському напрямку підари готуються до мʼясних штурмових дій, попередньо це район Оріхово-Василівки"
2025-02-10T08:56:57+00:00,-1001308729127,"В Андріївці (Курахівський) важко, підарів як тарганів у радянському гуртожитку"
2025-02-09T11:16:23+00:00,-1001308729127,"На Краматорський напрямок підарам підвезли БК на РСЗО, останнім часом розійшлися, сиплять цілодобово, чутно аж до Краматорська."
2025-02-08T21:58:03+00:00,-1001308729127,"Підари на Покровському напрямку застосовують «нову» тактику. 
Просто біжать толпою через поле в населений пункт, щоб дрони не встигли закидати їх смаколиками. 
Сьогодні пробували в Покровськ добігти, але щось здохли."
2025-02-08T14:54:16+00:00,-1001308729127,"В Макіївці свято, люди вийшли подякувати ЗСУ за знищення чергових «жирних» окупантів☺️"
2025-02-08T09:32:50+00:00,-1001308729127,"На Краматорському напрямку останній день активізувалась авіація підарів, регулярні приходи КАБів по підстанціям та іншим цивільним об’єктам. 
Світло в районі наразі відсутнє."
2025-02-08T06:26:04+00:00,-1001308729127,"Уйобки скидають скиди в котельні труби Херсону і вихваляються цим в своїх ТГ. 
Самі зʼїбалися з міста, а тепер як щурі тероризують звичайних людей. 
Все що треба знати про націю підарасів."
2025-02-07T18:00:06+00:00,-1001308729127,"Мета збору: забезпечити 15 бригад ЗСУ сучасними комплексами РЕБ.

Серед них:
 • 53 ОМБр,
 • Спецпідрозділ ГУР МО “Химера”,
 • 121 ОбТРО,
 • Спецпідрозділ “Омега”,
 • Спецпідрозділ ГУР МО «Кракен»,
 • 25 ОШБ,
 • 126 ОбТРО,
 • 122 ОбТРО,
 • 116 ОбТРО,
 • НГУ «Гострі картузи»,
 • Медична група “Снейк”ГУР МО.
 •  124 ОбТРО
 •  13 бригада НГУ «Хартія»
 • 59 - ОМПб
• 1-ша президентська бригада НГУ «Буревій»  

🎯 Загальна ціль збору: 3 600 000 гривень!

🔗Посилання на збір
https://send.monobank.ua/jar/9too1nB1zZ"
2025-02-07T13:52:20+00:00,-1001308729127,"Kalush Orchestra відмовились поширювати інформацію про збір коштів на допомогу ЗСУ, в якому розігрувалась гітара з їх підписами, придбана на аукціоні у Валенсії.

Цитата: 
Озкайомились детальніше із
дроном «Дзига», нажаль гурт не
публікує та не поширює інформацію репостами збори які несуть характер зброї.
Нажаль не змажемо зробити
репост. При наступному зборі НЕ
на зброю ми обов'язково
поширимо його у сторіс. Дякуємо за розуміння. 


Хлопці воюють музикою, з радістю відспівають кожного, хто був врятований за допомогою дронів🤷‍♂️"
2025-02-06T16:18:33+00:00,-1001308729127,"На Курщині дійсно маємо успіх у просуванні. 
Дуже велику перешкоду створюють ворожі дрони, це було передбачувано. 
Штурмові дії на цьому напрямку дійсно важливі, адже у разі нашого виходу, ворог серйозно наважений зайди в Сумську область."
2025-02-05T17:38:47+00:00,-1001308729127,"На Курщині було взято в полон підара з Запорізької області, який пішов воювати за росіян. 
Лагідна мобілізація від росіян з можливістю довічного увʼязнення."
2025-02-05T16:30:43+00:00,-1001308729127,"Суди над тими, хто позбавляє життя громадян України, мають бути показовими. 
Не важливо, це ФСБшні підривники ТЦК чи працівники ТЦК/МВС, які забивають до смерті призовників. 
фсб - дуже дієва структура, яка знає що робить і як треба впливати на морально-психологічний стан пересічних громадян. 
Єдиний спосіб боротися з цією ситуацією та не дозволяти пересічному громадянину схилятися на їх бік - правосуддя.

Тіщенко - підар"
2025-02-03T19:12:30+00:00,-1001308729127,"На Покровському напрямку ворог продовжує піхотні штурми, сьогодні із залученням кількох одиниць корчів та мотоциклів, були знищені касетами та дронами. 

Ворог цілодобово продовжує підтягувати резерви, наразі значних результатів не досягнув."
2025-02-03T12:32:50+00:00,-1001308729127,"Я, як і кожен військовий, постійно надіюся на краще. 

- Щось все хуйово. 
Ну от-от має бути контрнаступ.
- Щось все хуйово.
От-от мають дати F-16
- Щось все хуйово. 
Є ще підтримка від людей, донатять, лікують поранених, фонди працюють. 
- Щось все хуйово
От-от створять корпуси, буде нормальне управління. 

От так вже 3 роки і пройшло, окрім службових тягот війни, маємо ще переварювати усе, від чого втомилися деякі цивільні."
2025-02-03T07:54:50+00:00,-1001308729127,"Проснувся зранку і знову побачив тренд від росіян з включеною «конфоркою» газу і підписом: «Как там в Европе?», але є нюанс😁"
2025-02-02T07:56:58+00:00,-1001308729127,"Як же добре зранку росіяни опіздюлились від наших «Бредлі» на Покровському напрямку. 
Видовище, яке в письмовій формі емоційно не передати, прям кайф😍 сподіваюсь відео хлопці опублікують."
2025-02-01T19:38:00+00:00,-1001308729127,"Донецьку стелу закутали в антидронову сітку😥 

На мій погляд, найкращий варіант демонтувати її та поставити на території якогось музею в Дніпрі, коли відібʼємо територію, поставимо назад. (звісно якщо демонтаж можливий)

Рано чи пізно, підари розвалять легендарну стелу артою, буде дуже шкода."
2025-02-01T13:39:04+00:00,-1001308729127,"Зараз на фронті дуже не вистачає ударних дронів для роботи на дистанції 20-30 км.

Можливість розвідувати тили є, але застосовувати «Хаймарс», в умовах дефіциту снарядів, по замаскованому танку, або «Граду», не зовсім доцільно. 

В тилу більш-менш сталі напрямки кишать подібними цілями, їх треба методично знищувати, щоб в майбутньому не ловити колони по 10-20 одиниць прямо на позиціях."
2025-01-31T17:24:56+00:00,-1001308729127,"Касетні боєприпаси, які росіяни помилково запустили в Горлівку замість Торецька. 
О - ориентирование."
2025-01-30T16:42:46+00:00,-1001308729127,"На Херсонському напрямку підари штурмують наші позиції, сам Херсон піддається нещадному обстрілу."
2025-01-30T14:38:38+00:00,-1001308729127,"Підари активно працюють по тилам Донецької області, особливу увагу приділяють напрямкам, де їм важко просуватися. 
Побратимів прошу не накопичувати автотранспорт поблизу місць дислокації, окрім розвідувальних дронів, в тилах є і любітєлі руского міра. 
Елементарні речі на які більшість кладе х*й, до першого прильоту."
2025-01-30T11:08:26+00:00,-1001308729127,"Муляж лодки з піхотою, в яку росіяни засунули свою єдину фронтову жінку."
2025-01-28T10:16:02+00:00,-1001308729127,"Патріотизм з Великої Новосілки😁
Место встречи изменить нельзя"
2025-01-27T14:44:35+00:00,-1001308729127,"На Покровському напрямку ворог намагається розвивати наступ на лівому фланзі.
Отримавши відсіч в н.п Удачне, відновлює штурмові дії південніше, активно лізе на східну частину Успенівки. 

Головна задача ворога на лютий: 
вийти на кордон Дніпропетровської області
це медійна ціль, яка має створити морально-психологічний тиск на українське суспільство, нам треба розуміти, що Україна - суцільна територія, яка усередині немає ніяких кордонів, вони лише на картах."
2025-01-27T09:27:12+00:00,-1001308729127,"Погода на Херсонському напрямку не радує, на острови залізло багато підарів, ховаються буквально усюди, де є якась схованка. 
Звісно скоро вони здохнуть, бо грати в хованки з нашими пілотами немає сенсу, але роботи буде багато, кожного треба ловити окремо."
2025-01-25T15:35:15+00:00,-1001308729127,"Активність ворожої піхоти, на півдні від Часів Яр, регулярна. 
Підари цілодобово намагаюся пролізти до н.п Ступочки, але їх групи гарантовано утилізуються нашими дронами та піхотою. 

Нещодавно були спроби прориву на мотоциклах, дякуємо за гарний підгон, мотобайки будуть розіграні на аукціонах."
2025-01-25T10:22:22+00:00,-1001308729127,"Окрім Курського напрямку, ворог намагається розвивати успіх на Вовчанському, для відволікання наших сил та засобів. 

Вчора підари залучивши техніку та піхоту намагалися прорвати лінію оборони, але були знищені, деякі не вивезли тиску наших дронів і самоліквідувалися."
2025-01-24T20:17:57+00:00,-1001308729127,"Зараз прочитаєте хуйню від Арестовича. 
""Ініціатор розстрілу - верескливий, істеричний росіянин з манерами провінційної шістки, таким у компанії, що поважає себе, - місце у параші. Другий виконавець - кволий задрот із смиканими манерами наркомана.
Наші - здорові мужики (крім одного - літнього, якому явно фізично важко), перед смертю повзають на колінах, намагаються просити, покірно йдуть на розстріл один за одним""

Знаєте що виригала в коментарях до цього поста Безугла? 
Згодна

Не дай мені Боже можливості зустріти її в реальному житті, мразь єбаная."
2025-01-24T12:06:15+00:00,-1001308729127,"На південному фланзі Купʼянського напрямку ворог активізувався та проводить штурмові дії. 
Розвідка боєм з залученням танку та БТР понесла негативний результату, тому підари відправили на убой додатково 4 одиниці.
Зараз гарних росіян стане на півтора десятка більше."
2025-01-23T17:21:49+00:00,-1001308729127,"Сумно звісно, але думаю через пару місяців підари зможуть долітати FPVшками до стели «Донецька область». 

Раджу хлопцям забрати прапори своїх бригад, а волонтерам відвезти в Київський музей дошку з шевронами. 

Дуже не хочу спостерігати за тим, як маса прапорів та шевронів лежатимуть в багні."
2025-01-22T17:10:23+00:00,-1001308729127,"Головному психіатру ЗСУ Друзю обрали запобіжний захід — два місяці тримання під вартою з можливістю внести заставу 49 мільйонів гривень, повідомляє Суспільне.
- красти треба вагонами, щоб було чим поділитися.
Циркова вистава нашого політичного та «силового» керівництва продовжується."
2025-01-22T17:10:23+00:00,-1001308729127,"Головному психіатру ЗСУ Друзю обрали запобіжний захід — два місяці тримання під вартою з можливістю внести заставу 49 мільйонів гривень, повідомляє Суспільне.
- красти треба вагонами, щоб було чим поділитися.
Циркова вистава нашого політичного та «силового» керівництва продовжується."
2025-01-20T12:43:17+00:00,-1001308729127,Дрони на оптоволокні вже і до правого берега літають…
2025-01-19T13:35:03+00:00,-1001308729127,"Та ну нахуй, бойко більше не герой України😳
Дякую за подарунок, пане Зеленський 🇺🇦"
2025-01-18T15:52:19+00:00,-1001308729127,"Пацики, у кого є можливість купувати десь дрони та робити запас, робіть, бо до кінця лютого будуть напряги з поставками, в Китаї скоро почнуться свята."
2025-01-17T12:03:33+00:00,-1001308729127,"З піхотою ситуація дійсно погана, на Покровському напрямку ворог рухається зі швидкістю, яка можлива в умовах роботи наших дронів, на позиціях буквально нікому стояти. 
Саме тому ворог засипає цей напрямок резервами, не дивлячись на втрати, адже просування - головний критерій успіху."
2025-01-16T13:01:44+00:00,-1001308729127,"Я ненавиджу підарів, які використовують нашу державну символіку заради заробітку, ведуть прямі трансляції з руснею, спілкуються з ними, в той час коли наших хлопців страчують в катівнях за татуювання з державною символікою. 

Знайдіть цього підара і доступно поясніть, чому такого робити не можна, винагорода: закриємо збір на дрони для бригади ваших рідних, або побратимів."
2025-01-16T12:19:11+00:00,-1001308729127,"Ранок у підарів за каналом почався не з кави, 5 ОШБр піклується про мальчіков і прогріває їх смачними скидами з «Баби Яги».  

Загалом на нашому напрямку ворог активізував піхотні штурми, акцентує увагу на Часів Яр та накопичується в Бахмуті. 
Частково збільшилась активність ударних дронів підарів."
2025-01-16T08:08:53+00:00,-1001308729127,"Зараз важку техніку підари почали берегти, все частіше бачу на штурмах совок-автопром з мангалами. 
З цих корчів вони роблять одноразові «багі», а точніше скотовозки.
Рекордсмен по знищенню таких скотовозок, звісно, Торецький напрямок."
2025-01-15T16:14:04+00:00,-1001308729127,"Давайте закриємо збір на Л-200 для хлопців з 130 Окремого Розвідувального Батальйон.

Це дуже круті хлопці, які зараз знаходяться на бойових, в умовах нестачі піхоти їм доводиться виконувати роботи штурмовиків, звичайної піхоти, пілотів ударних та розвідувальних дронів. 

Їх збір висить з 22 жовтня 2024 року… давайте нарешті закриємо його.

🎯 Ціль: 300 000 ₴ / залишилось 200 000 ₴

🔗p.s  18:57 Збір для розвідки закрито🫡 скоро хлопці запишуть відео. Дякую!

Нагадую що жодних сторонніх реквізитів ні я ні мої адміністратори не відправляють вам в особисті повідомлення! 
Криптогаманець знаходиться в розкладці каналу. 
Наші контакти для зв’язку незмінні:
@stanislavosman_bot
@stas_osman
і ніякі більше!

👉 Звіти по зборам 👈"
2025-01-15T14:08:08+00:00,-1001308729127,"Наша свобода коштує життя, ти свою оцінюєш в рублях, які ніколи не отримаєш.
Перш ніж наважитись на крок проти Збройних Сил, подумай скільки доведеться відсидіти за ґратами

Якщо тобі або твоїм знайомим надійшла пропозиція вчинити за гроші такий злочин – негайно повідом про це СБУ через чатбот t.me/spaly_fsb_bot і вкажи інформацію про контакт, який намагався тебе завербувати."
2025-01-15T10:49:39+00:00,-1001308729127,"Найактивніші наступальні дії, зі сторони ворога, завжди приходять на період дощів та туманів - в період обмеженої можливості роботи дронів. 

Для МО дуже важливо стимулювати розвиток дронів на оптоволокні, вони дають можливість вражати ворога практично в будь-яку погоду.

Також, в наказовому порядку, потрібно вимагати від підрозділів результати роботи важкими дронами по типу «Вампір», більшість командирів відверто ігнорує цей тип коптерів, або відкладає вирішення цього питання до «кращих часів», які ніколи не настануть. 
Зараз важкі дрони відіграють важливу роль, як на Торецькому, так і Покровському напрямках."
2025-01-14T12:40:45+00:00,-1001308729127,"Як легко у нас вирішується мобілізаційне питання… 
Не вистачає піхоти? Немає літаків? Росіяни знищили установку ПВО? 
ПС та ПВО в піхоту👍 потім за 5 років «навчимо» нових. 

Це просто крапля в морі… купа артилеристів загинуло в штурмах, а коли приходять нові установки, в терміновому порядку відправляють бусифікованих на навчання, з яких вони благополучно уйобують.

Чому так? Бо дирка на фронті повинна бути закрита сьогодні, командир бригади не хоче анального сексу і зняття з посади, а артилерист навчиться потім."
