Date,Sender,Message
2025-02-23T11:52:38+00:00,@C_Military1,"بدء كلمة الأمين العام لحزب الله سماحة الشيخ نعيم قاسم خلال مراسم تشييع السيدين الأمينين الشهيدين حسن نصرالله وهاشم صفي الدين.
 #إنّا_على_العهد"
2025-02-23T03:38:18+00:00,@C_Military1,"دخول جماهير المقاومة إلى مدرجات المدينة الرياضية في بيروت قبل ساعات من بدء مراسم تشييع سيد شهداء الأمة السيد حسن نصرالله والسيد الهاشمي الشهيد السيد هاشم صفي الدين.

#إنا_على_العهد 
#الإعلام_الحربي"
2025-02-22T18:39:07+00:00,@C_Military1,"#فلسطين_المحتلة 

وسائل إعلام فلسطينية: إصابة مستوطنين اثنين بعد تصدي فلسطينيين لعدد من المستوطنين في دير دبوان شرق رام الله.

#الإعلام_الحربي"
2025-02-22T17:21:30+00:00,@C_Military1,"#شاهد.. سرايا القدس تعرض مشاهد تسليم عدد من الأسرى الصهاينة في إطار الدفعة السابعة ضمن المرحلة الأولى من ""صفقة طوفان الأقصى"" لتبادل الأسرى
#طوفان_الأقصى"
2025-02-22T17:21:16+00:00,@C_Military1,"#شاهد  تسليم الأسير "" هشام السيد"" من الدفعة السابعة للأسرى الصهاينة في قطاع غزة ضمن المرحلة الأولى من ""صفقة طوفان الأقصى"" لتبادل الأسرى
#طوفان_الأقصى
#صفقة_طوفان_الاقصى"
2025-02-22T14:23:54+00:00,@C_Military1,"تصريح صحفي صادر عن المكتب الإعلامي للجان المقاومة في فلسطين.

ندعو كافة أبناء الشعب الفلسطيني الوفي وكل أحرار الأمة والعالم والشعب اللبناني العزيز للمشاركة في تشييع جثمان القائد الإسلامي الكبير سماحة الشهيد السيد حسن نصر الله ورفيق دربه وخليله القائد الهاشمي المجاهد الكبير هاشم صفي الدين وليكن يوم الاحد 23 شباط فبراير 2025م يوما لتجديد العهد والوفاء لمسيرة الشهيدين العظيمين القائدين الشهيد حسن نصر الله والشهيد هاشم صفي الدين .

المشاركة الواسعة والكثيفة في تشييع القائد الأسمى والأغلى سماحة السيد حسن نصر الله ورفيق دربه القائد هاشم صفي الدين لهي دليل على صدق الوفاء وإعلان الموقف والإنتماء للنهج الجهادي المقاوم والتعبير عن وفائنا لمن جاد بدمه وبروحه على طريق القدس وفلسطين ونصرة للدماء البريئة الزكية المسفوكة في غزة على أيدي النازيين من الصهاينة والأمريكان .

#إنا_على_العهد 
#الإعلام_الحربي"
2025-02-22T13:41:21+00:00,@C_Military1,"حشود جماهرية من الجنوب والبقاع في طريقها إلى بيروت للمشاركة في تشييع سيد شهداء الأمة السيد حسن نصرالله والسيد الهاشمي الشهيد السيد هاشم صفي الدين يوم غد.

#إنا_على_العهد 
#الإعلام_الحربي"
2025-02-22T12:38:57+00:00,@C_Military1,"الجبهة الشعبية تدعو للمشاركة الحاشدة غداً الأحد في تشييع شهيد الأمة والمقاومة السيد حسن نصر الله ورفيق دربه السيد هاشم صفي الدين

- تدعو الجبهة الشعبية لتحرير فلسطين جماهير شعبنا الفلسطيني وأبناء أمتنا العربية والإسلامية وأحرار العالم، للمشاركة الحاشدة في مراسم تشييع شهداء الأمة ولبنان وفلسطين والمقاومة، الشهيد القائد السيد حسن نصر الله الأمين العام لحزب الله، ورفيق دربه الشهيد القائد الأمين العام السيد هاشم صفي الدين، التي ستقام غداً الأحد في ملعب المدينة الرياضية في قلب العاصمة اللبنانية بيروت.

- إن المشاركة في تشييع رمزين كبيرين من رموز المقاومة هو استفتاء شعبي ورسالة واضحة للعالم أجمع بأن خيار المقاومة راسخ في وجدان الشعوب، وأن دماء القادة الشهداء لن تزيدنا إلا عزماً وإصراراً على المضي في دربهم حتى تحقيق النصر والتحرير على الكيان الصهيوني وكل أشكال التبعية والاستعمار. 

- تؤكد الجبهة أن قيادتها وكوادرها وأنصارها وعموم جماهير شعبنا الفلسطيني في لبنان والمخيمات سيكونون في مقدمة المشاركين في هذا التشييع، وفاءً للشهداء وتأكيدا على التمسك بنهج المقاومة الذي قضوا من أجله، وتجديداً للعهد على مواصلة الطريق حتى تحقيق أهداف الشعوب في الحرية. 

#إنا_على_العهد 
#الإعلام_الحربي"
2025-02-22T12:20:33+00:00,@C_Military1,"#صور.. تسليم الأسيرين "" تال شوهام "" و""أفيرا منغستو"" من الدفعة السابعة للأسرى الصهاينة في قطاع غزة ضمن المرحلة الأولى من ""صفقة طوفان الأقصى"" لتبادل الأسرى
#طوفان_الأقصى
#صفقة_طوفان_الاقصى"
2025-02-22T07:54:20+00:00,@C_Military1,"#إعلام_العدو 

وسائل إعلام إسرائيلية: سيارات الصليب الأحمر تتحرك من رفح بعد تسلم الأسيرين الإسرائيليين.

#الإعلام_الحربي"
2025-02-22T07:12:19+00:00,@C_Military1,"#إعلام_العدو 

وسائل إعلام إسرائيلية: وصول سيارات الصليب الأحمر إلى رفح لتسلم أسيرين إسرائيليين.

#الإعلام_الحربي"
2025-02-22T06:53:55+00:00,@C_Military1,"#إعلام_العدو 

إذاعة جيش العدو الإسرائيلي: 
602 من الفلسطينيين من المتوقع أن يتم الإفراج عنهم اليوم من السجون الإسرائيلية، مقابل إطلاق سراح ستة من الأسرى الإسرائيليين الأحياء، في أكبر عملية تبادل حتى الآن في الحرب:

- 50 محكومًا بالمؤبد

- 47 من محرري صفقة شاليط الذين أعادت ""إسرائيل"" اعتقالهم.

- 60 فلسطينيًا محكومين بفترات سجن طويلة.

- 445 من سكان غزة الذين اعتقلهم الجيش الإسرائيلي خلال العملية البرية في غزة.

#الإعلام_الحربي"
2025-02-22T06:45:21+00:00,@C_Military1,"#إعلام_العدو 

وسائل إعلام إسرائيلية: تم التأكد من أن الجثة التي سلمتها حماس يوم أمس ""لإسرائيل"" تعود ""لشيري بيباس"".

#الإعلام_الحربي"
2025-02-21T19:30:26+00:00,@C_Military1,"#إعلام_العدو 

إذاعة جيش العدو الإسرائيلي: أبلغ الصليب الأحمر ""إسرائيل"" بأنه تسلم جثة من حماس، والتي من المفترض أنها تعود ""لشيري بيباس"".

#الإعلام_الحربي"
2025-02-21T15:49:31+00:00,@C_Military1,"دعت حركة الشعب إلى أوسع مشاركة يوم 23 شباط 2025 في مراسم التشييع الوطني للسيدين الشهيدين سماحة الأمين العام الشهيد الأسمى السيد حسن نصر الله والشهيد الهاشمي الأمين العام السيد هاشم صفي الدين، تأكيدًا على دعم المقاومة واستمرار مسيرة الصراع في مواجهة العدو الصهيوني.

#إنا_على_العهد
#الإعلام_الحربي"
2025-02-21T15:36:35+00:00,@C_Military1,"صدر عن الحزب السوري القومي الاجتماعي:

لأن الواجب القومي والوطني يقتضي علينا الوفاء للدماء، ولأن مسيرتهما تكللت بالمقاومة والتضحية ووقفات العز والانتصارات والشهادة والبطولة المؤمنة، يدعوكم الحزب السوري القومي الاجتماعي للمشاركة الكبيرة والواسعة بمراسم تكريم وتشييع الشهيدين الأمثلين الكبيرين الأمينين العامين السيدين حسن نصرالله وهاشم صفي الدين، تأكيدًا على البقاء على النهج المقاوم المواجه لمشاريع الاحتلال والاستيطان، وتكريسًا لفكرة التمسّك بفلسطين التي استشهدا دفاعًا عنها وعن لبنان، وتقديرًا لعظيم عطاءاتهما وتضحياتهما.

#إنا_على_العهد
#الإعلام_الحربي"
2025-02-21T15:35:17+00:00,@C_Military1,"حركة المقاومة الإسلامية حماس:

وفاءً لتلك الدماء الفياضة أملاً بنصر قريب وموعود، وتأكيداً على الاستمرار في نهج المقاومة، تدعوكم حركة المقاومة الإسلامية (حماس) للمشاركة الحاشدة في تشييع الشهيد القائد السيد حسن نصر الله والشهيد القائد السيد هاشم صفي الدين في بيروت بتاريخ 23 شباط/فبراير 2025، معاهدين الشهداء أن تبقى المقاومة مستمرة حتى تحرير فلسطين وطرد الاحتلال.

وإنه لجهاد نصرٌ أو استشهاد.

#إنا_على_العهد
#الإعلام_الحربي"
2025-02-21T15:28:33+00:00,@C_Military1,"#فلسطين_المحتلة 

 قائد كتائب القسام- كتيبة طولكرم: رسالتنا للعدو وعلى رأسه الإرهابي نتنياهو بأن كل محاولات وأد المشروع الجهادي ستبوء بالفشل، والقادم أدهى وأمر.

#الإعلام_الحربي"
2025-02-21T11:40:19+00:00,@C_Military1,"#فلسطين_المحتلة 

 الناطق باسم حركة حماس حازم قاسم:

- أبلغنا الوسطاء بأننا سنبحث ادعاءات الاحتلال بشأن جثمان شيري بيباس.

- سنطلع الوسطاء على النتائج التي سنتوصل إليها بعد فحص هذه الادعاءات.

- الاحتلال تعمّد قصف مواقع كان يوجد فيها أسرى إسرائيليون أكثر من مرة.

- قد يكون هناك خطأ غير مقصود نتيجة تداخل الجثامين بسبب قصف الاحتلال.

#الإعلام_الحربي"
2025-02-21T10:57:38+00:00,@C_Military1,"بسم الله الرحمن الرحيم
""فَرِحِينَ بِمَا آتَاهُمُ اللَّهُ مِن فَضْلِهِ وَيَسْتَبْشِرُونَ بِالَّذِينَ لَمْ يَلْحَقُوا بِهِم مِّنْ خَلْفِهِمْ أَلَّا خَوْفٌ عَلَيْهِمْ وَلَا هُمْ يَحْزَنُونَ"" صدق الله العظيم

بأسمى آيات الفخر والاعتزاز تزُف سرايا القدس الجناح العسكري لحركة الجهاد الإسلامي في فلسطين إلى شعبنا الفلسطيني المجاهد وإلى الأمتين العربية والإسلامية:

- الشهيد المجاهد/ علي سليم عزام (32 عاما).
من أبطال كتيبة الشهيد محمود المجذوب - ساحة لبنان

والذي ارتقى على حدود فلسطين المحتلة خلال مشاركته بالتصدّي للعدوان الصهيوني على لبنان خلال معركة طوفان الأقصى، وتؤكد سرايا القدس أنها ستبقى ثابتة على درب الجهاد والمقاومة حتى التحرير والعودة.

"" وإنّه لجهاد نصرٌ أو استشهــــاد ""

ســــرايا القــــــــــدس
22 شعبان 1446 هــــ
الموافق 21 - 02 - 2025

#الإعلام_الحربي"
2025-02-21T10:37:43+00:00,@C_Military1,"الناطق باسم كتائب القسام أبو عبيدة:
في إطار #صفقة_طوفان_الاقصى لتبادل الأسرى، قررت كتائب القسام الإفراج يوم غد السبت الموافق 22-02-2025م عن الأسرى الصهاينة التالية أسماؤهم:
1- إيليا ميمون اسحق كوهن
2- عمر شيم توف
3- عومر فنكرت
4- تال شوهام
5- أفيرا منغستو
6- هشام السيد

#الإعلام_الحربي"
2025-02-21T08:48:02+00:00,@C_Military1,"#إعلام_العدو 

معهد دراسات الأمن القومي: تُظهر نتائج استطلاع بين 27 نوفمبر و1 ديسمبر 2024 أن 70% من المشاركين عارضوا الاتفاق مع لبنان، منهم 43% عارضوه بشدة، و27% عارضوه إلى حد ما.

#الإعلام_الحربي"
2025-02-21T07:39:04+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية:
 عُقد تقييم موقف في جهاز الشاباك، بمشاركة رئيس الجهاز ورؤساء الأقسام ذات الصلة، بمن فيهم ""قائد المنطقة الجنوبية"" في الشاباك. الخلفية كانت تشغيل شرائح الاتصال – كما حدث تمامًا قبل عام، في 5 أكتوبر 2022. ""في ذلك الوقت""، كما جاء في بداية الوثيقة، ""تم تقييم أن الأمر جزء من عملية شحن اعتيادية"" للبطاقات، إلى جانب احتمال حدوث توتر خلال فترة الأعياد اليهودية. رصد الشاباك عدة مؤشرات غير اعتيادية تتعلق بتلك الشرائح والجهات المرتبطة بها، بالإضافة إلى ""مؤشر أولي على استخدام غير اعتيادي لأصول الطوارئ"". لكن غياب مؤشرات أخرى غير اعتيادية أدى إلى استنتاج التقرير بأن ""تسلسل المؤشرات غير الاعتيادية يشير بشدة إلى استعدادات طارئة من قبل حماس، أي استعداد لهجوم على ""إسرائيل""، ولكن على الأرض لم يتم رصد أي مؤشرات على تصعيد، مع استمرار التزام حماس باتفاقية التفاهمات (التي تضمنت وقف الاحتجاجات على الجدار مقابل تصاريح عمل إضافية)، وبالتالي تم التقدير أن حماس لا ترغب في تصعيد أو دخول مواجهة في الوقت الحالي.

#الإعلام_الحربي"
2025-02-21T07:37:16+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: على الرغم من المؤشرات والتحضيرات التي قامت بها حماس لإطلاق الصواريخ، لم يتم تفريق حفلة ""النوفا""، على الرغم من أن الجهات الأمنية في الشرطة والجيش كانت على علم بوجودها. فهل كان هناك تخوف من أن يؤدي تفريق الحفلة إلى إدراك حماس أن ""إسرائيل"" تشك بأمر ما؟ أم أن الحفلة ببساطة تم نسيانها خلال تلك الساعات الحاسمة؟

#الإعلام_الحربي"
2025-02-21T07:34:41+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: أول تقييم للوضع في الجيش الإسرائيلي عُقد حوالي الساعة 3:00 صباحًا، عبر مكالمة هاتفية بقيادة قائد القيادة الجنوبية، اللواء يارون فينكلمن، وبحضور ضباط العمليات والاستخبارات في القيادة، قائد فرقة غزة، ضابط استخبارات الفرقة (المقدم أ)، ممثل القوات الجوية في القيادة الجنوبية برتبة عقيد، رئيس قسم المكتب في الشاباك، وممثل جهاز الشاباك في القيادة الجنوبية.

#الإعلام_الحربي"
2025-02-21T07:31:58+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: أبرز مؤشرات القلق في ليلة السابع من أكتوبر كان تشغيل بطاقات SIM الإسرائيلية داخل غزة. ففي حال حدوث غزو ""لإسرائيل""، كان المسلحون سيحتاجون إلى الشبكة الخلوية المحلية من أجل التواصل وبث مقاطع الفيديو. وكان لدى ""إسرائيل"" القدرة، كجزء من عملية معقدة لجهاز الشاباك، لمعرفة متى يتم تشغيل بعض هذه البطاقات، وكان من المفترض أن يكون ذلك إشارة تحذيرية على احتمال حدوث اختراق. هذا الأسبوع، تم الكشف عن أنه حتى قبل الليلة التي سبقت الهجوم، بدأت بطاقات SIM هذه في التشغيل في جميع أنحاء القطاع.

#الإعلام_الحربي"
2025-02-21T07:26:36+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: اتضح أن حماس احتفظت بأكثر معلوماتها سرية في أجهزة كمبيوتر قليلة ومعزولة. وهكذا، كان بإمكان قادة حماس عقد اجتماعات المجلس العسكري المصغر وتدوين محاضر الجلسات، ثم تحميلها على جهاز كمبيوتر غير متصل بالشبكة.

#الإعلام_الحربي"
2025-02-21T07:22:19+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: عشية السابع من أكتوبر، كان جهاز الشاباك قد فقد جزءًا كبيرًا من عملائه داخل غزة بسبب عمليات تصفية واغتيالات نفذها جهاز استخبارات حماس، ما تركه دون تغطية استخباراتية بشرية في أجزاء كبيرة من القطاع. لم يبلغ أي من العملاء المتبقين عشية 7 أكتوبر عن أي نشاط مشبوه في الوقت الفعلي.

#الإعلام_الحربي"
2025-02-21T07:14:03+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: في مايو 2023، أجرت حماس سلسلة من التدريبات واسعة النطاق لاختبار استعداد مقاتليها. تم استدعاء حوالي 2,200 مقاتل من وحدة النخبة ووضعهم في حالة تأهب. كانت إحدى الأهداف معرفة كيف سترد ""إسرائيل"" على مثل هذه التعبئة الواسعة.

في بروتوكول مجلس الحرب المصغر لحماس الذي عُقد بعد ذلك مباشرة، قيل برضا: ""لم يكن هناك أي دورية أو مراقبة من قبل العدو تلفت الانتباه إلى أي حركة غير عادية، مما يشير إلى غياب اليقظة"".

#الإعلام_الحربي"
2025-02-21T06:36:24+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: الخداع هو بالضبط ما حدث. على سبيل المثال، حماس كانت تتجاهل الحوادث التكتيكية في الضفة الغربية والقدس لـ""تنويم"" ""إسرائيل"". كما كانت تأمر عناصرها، رغم استيائهم، بعدم المشاركة في جولات القتال مع الجهاد الإسلامي، وكل ذلك لمنح ""إسرائيل"" الانطباع بأنها ليست معنية بالتصعيد.

#الإعلام_الحربي"
2025-02-21T06:35:02+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: تكاد كلمة ""خداع"" لا تظهر بين أكوام الوثائق والتحقيقات. يقول ضابط كبير متقاعد شارك في التحقيقات: إنه لأمر مُحرج أن نعترف بأن بعض العرب من غزة خدعونا.

#الإعلام_الحربي"
2025-02-21T06:33:20+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: هناك سؤال مركزي يلوح فوق جميع التحقيقات المتعلقة بالمفهوم الأمني: هل كانت هذه الرؤية الإسرائيلية نتيجة لخداع نفذته حماس؟ هل أوحت حماس بأنها مُرتدعة لكي لا تعرقل ""إسرائيل"" استعداداتها لـ""مشروعه الكبير""؟

#الإعلام_الحربي"
2025-02-21T06:28:45+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: كانت إدارة الأمور وفقًا لهذه الفرضية: الحرب المستقبلية مع حزب الله، التي تضمنت العديد من العمليات والاستعدادات في الحاضر، أُديرت من قبل قيادة الشمال وأيضًا من قبل أقسام العمليات والاستخبارات في هيئة الأركان العامة، التي خصصت لها عددًا هائلًا من الأفراد المهرة. أما في العقد الأخير، فقد تم تفويض التعامل مع الجبهة الجنوبية، التي كان يُفترض أنها لن تتحول أبدًا إلى حرب شاملة أو عملية برية، إلى قيادة الجنوب وفرقة غزة. وبذلك، في السادس من أكتوبر، كان هناك حوالي 15 باحثًا متخصصًا في حماس فقط داخل قسم الأبحاث بالاستخبارات العسكرية، بينما كان هناك أكثر من 200 في قيادة المنطقة الجنوبية.

#الإعلام_الحربي"
2025-02-21T06:26:16+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: أحد الأسباب هو أن حماس لم تُعتبر العدو المركزي. إيران؟ بالتأكيد. حزب الله؟ بلا شك. لكن حماس؟ ""إسرائيل""، بما في ذلك الجيش الإسرائيلي وأجهزة الاستخبارات، استعدت بجدية كاملة واستثمرت موارد هائلة في حرب اعتقد الجميع أنها مسألة وقت فقط قبل أن تندلع، حرب مع العدو الأقوى من الشمال، حزب الله. وكان ذلك على حساب العدو الأضعف في الجنوب، الذي، وفقًا للفرضية السائدة، لن تخوض معه ""إسرائيل"" حربًا شاملة، بل فقط جولات قتالية متفرقة بين الحين والآخر.

#الإعلام_الحربي"
2025-02-21T06:24:02+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية:

خلص فريق تحقيق ""الطريق إلى الحرب"" إلى أنه خلال تلك السنوات وربما منذ صعود السنوار إلى السلطة أو بعد ذلك بقليل، ""رأت حماس في فكرة التحرير هدفًا رئيسيًا، حقيقيًا وقابلًا للتحقيق، وليس مجرد رؤية بعيدة المدى"". ولتحقيق ذلك، كان عليها أن تطور ""عملية عسكرية مكثفة وواسعة النطاق من قطاع غزة، كمسار استراتيجي رئيسي لتحقيق الأهداف الكبرى للحركة"". أي أن الفرضية الإسرائيلية كانت عكس ما كان يحدث فعليًا داخل حماس. ولم يشكك أحد فيها، حتى عندما وقعت أحداث كان يمكن أن تشير إلى أن شيئًا ما يحدث في غزة. والسؤال هو: لماذا حدث ذلك؟

#الإعلام_الحربي"
2025-02-21T06:21:29+00:00,@C_Military1,"#إعلام_العدو 

صحيفة ""يديعوت أحرونوت"" العبرية: منذ عام 2016، قدّرت أجهزة الاستخبارات أن ""حماس متمسكة بالتهدئة في قطاع غزة وبالتسوية كاستراتيجية رئيسية، كجزء من رؤيتها لمشروع الحكم في القطاع كأصل استراتيجي""، كما جاء في إحدى الوثائق التي تناولت هذا التقييم. ""وذلك مع التركيز على تحقيق الهدف الاستراتيجي المتمثل في السيطرة المستقبلية على الضفة الغربية"". ورغم قيادة يحيى السنوار لحركة حماس في غزة منذ 2017، فقد اعتُبر براغماتيًا، حتى وإن لم يتخلَ عن رؤيته طويلة المدى المتمثلة في ""تحرير فلسطين"".

وبينما رأت أجهزة الاستخبارات، وخاصة وحدات الاستخبارات الكبرى في فرقة غزة وقيادة المنطقة الجنوبية، إلى جانب الاستخبارات العسكرية والشاباك، عمليات بناء القوة العسكرية التي تنفذها الجناح العسكري لحماس، فإنها اعتبرتها ""تعبيرًا عن فكرة المقاومة، بالإضافة إلى استعداد لإمكانية مواجهة مستقبلية"". كما قُدّر أن ""حماس ترى في الحرب مع ""إسرائيل"" تكلفة باهظة، وبالتالي فإنها مردوعة وتسعى لتجنبها"".

#الإعلام_الحربي"
