Date,Sender,Message
2025-02-17T14:25:23+00:00,-1001694389100,"Zelensky is in Saudi Arabia but he wasn’t invited to the negotiations. 

He’s been excluded publicly but he is still attempting to insert himself into the conversation."
2025-02-17T00:52:59+00:00,-1001694389100,Russian Fiber optics making life difficult in the Kursk region.
2025-02-16T23:05:53+00:00,-1001694389100,UK is prepared to send troops to Ukraine under security guarantees. -Starmer
2025-02-16T21:54:17+00:00,-1001694389100,"Trump says he could meet Putin in Saudi Arabia very soon.

He also says it will be very good for the U.S. (we are so lucky to have someone who always looks at things glass half full)"
2025-02-16T21:18:01+00:00,-1001694389100,"Ukrainian source talking about the trouble drone operators are having due to the sudden Russian breakthrough near Konsyaintynopil. 

I specifically mentioned this in the quoted tweet. This is why I know the Russians are about to push simultaneously in multiple areas in southern Donetsk. The goal will be to force UAV crews to scatter due to lack of a safe operational space. 

“That's right, our stabilization operations have begun in the Constantinople direction.

The ice breakthrough was isolated yesterday, and cleanup is currently underway.

It's hard to say anything about success yet. It takes time.

The situation is also complicated by the fact that in one of the villages our UAV operators were practically at zero. This was due to the occupiers' breakthrough.

The enemy mainly works with fiber optics, and over fairly significant distances.

This makes cleaning difficult.”"
2025-02-16T17:19:35+00:00,-1001694389100,Russian forces have advanced south of Zapadne and are now roughly 5km from Kupyansk.
2025-02-16T17:19:24+00:00,-1001694389100,"Russian forces have expanded their zone of control around Dvorichna, Kharkiv region."
2025-02-16T15:37:30+00:00,-1001694389100,The entire southern Donetsk region looks broken
2025-02-16T15:23:15+00:00,-1001694389100,Russian forces have advanced in the direction of Stupochky.
2025-02-16T15:22:39+00:00,-1001694389100,Russian forces have entered Novosilka just west of Velyka Novosilka.
2025-02-16T10:09:33+00:00,-1001694389100,"Russian forces find a basement where Ukrainian KIA/MIA had been stored and discovered that the AFU had mined the bodies of their dead comrades.

If you don’t want to pay the families of the men who sacrificed their lives for their country, just blow them up 🤷🏼‍♂️."
2025-02-16T01:04:26+00:00,-1001694389100,Russian forces have crossed the Mokri Yaly River north of Velyka Novosilka and have entered the village of Novoocheretuvate.
2025-02-16T00:58:24+00:00,-1001694389100,"The Ukrainian held saliant west of Kurakhove is collapsing with Russian forces entering the villages of Ulakly and Kostiantynopil.

These villages are expected to be captured withing 24 hours if they are not already."
2025-02-16T00:27:04+00:00,-1001694389100,"Russians are pushing incredibly hard across the front. 

The whole southern Donetsk is buckling."
2025-02-15T22:09:25+00:00,-1001694389100,Casually dropping anti tank mines on houses completely leveling them.
2025-02-15T21:29:37+00:00,-1001694389100,Russian forces have improved their positions just south of Toretsk.
2025-02-15T21:20:28+00:00,-1001694389100,"Russian forces have fully captured Sverdlikovo, Kursk region."
2025-02-15T20:44:25+00:00,-1001694389100,"Uganda’s chief of staff has given the Congolese Armed Forces (FADRC) 24 hours to surrender or withdraw from the eastern Ituri region of the DR Congo, stating that the capital of the region, Bunia, “will be in Uganda’s hands”. 

There are now reports of an Ugandan military build-up along the border with DR Congo. 

This comes as M23 rebels capture the North Kivu capital of Goma, and are on the brink of capturing the south Kivu capital of Bukavu. The Ituri region is north of the North Kivu province."
2025-02-15T20:08:38+00:00,-1001694389100,A series of Russian fiber optic FPV strikes on a Ukrainian assault unit. An APC and crew are struck and the remaining men are taken out by additional drones.
2025-02-15T16:53:40+00:00,-1001694389100,"NEW - Zelensky says Ukraine has not been invited to the U.S.-Russia meeting in Saudi Arabia next week.

@disclosetv"
2025-02-15T14:58:36+00:00,-1001694389100,The pocket west of Kurakhove has begun collapsing with most of the salient in the grey zone and with Russian forces spotted on the outskirts of the villages of Ulakly and Kostyantynopil.
2025-02-15T09:47:43+00:00,-1001694389100,Iskander strikes reported in Sumy.
2025-02-15T09:42:58+00:00,-1001694389100,"Russia has started systematically destroying large gas processing facilities in Ukraine since the ending and non-renewal of the transit contract that was signed into place before 2022. Since gas transit across Ukraine has ended Russian missile and drone forces have hit several major gas infrastructure targets across Ukraine. 

It’s also interesting to note that one of the potential reasons for the Kursk operation, and the reason the Ukrainians are holding on to the territory with everything they can muster, is because they control the only metering station for the Sudzha pipeline in (you guessed it) Sudzha, Kursk oblast.

Map is dated September 2024, the pipeline is no longer active."
2025-02-15T09:01:53+00:00,-1001694389100,"Video surfaced showing what appears to be a bombing/suicide bombings of a Ukrainian soldiers. It is claimed that the bag the woman was carrying contained the explosive. 

The woman and one of the soldiers is confirmed dead with 6 other injured."
2025-02-15T03:33:58+00:00,-1001694389100,This is what I assume this page demographics look like.
2025-02-14T22:49:58+00:00,-1001694389100,Russian forces clear and consolidate positions in a former Ukrainian trench just outside of Dachne. It is clear and evident that the AFU in this pocket are being forced in and then left for dead.
2025-02-14T22:43:52+00:00,-1001694389100,Russian forces have captured more territory around the ring road and have captured the village of Berezivka.
2025-02-14T17:40:39+00:00,-1001694389100,"🇺🇦 Ukraine-stans are mad. Very mad.

🔴 @DDGeopolitics | Socials | Donate | Advertising"
2025-02-14T13:05:58+00:00,-1001694389100,"“Russian terror has reached unprecedented levels, this must be stopped”

Forgets that Russia has a dozens of Iskander launch platforms at the ready less then 100km from Chernobyl."
2025-02-14T13:04:48+00:00,-1001694389100,More Russian fiber optic hits on Ukrainian equipment in the Kursk incursion area.
2025-02-14T12:53:10+00:00,-1001694389100,"An exchange of bodies  has occurred between Russian and Ukrainian forces.

45 bodies return to Russia,  757 bodies return to Ukraine."
2025-02-14T08:15:05+00:00,-1001694389100,"Ukrainians are claiming that a Russian drone struck the protective covering over the forth power unit at the Chernobyl nuclear power plant. Ukrainians report that radiation levels are normal. 

I really don’t know why Russian would all of a sudden strike a nuclear power plant that doesn’t work with a small drone doing no real damage. Maybe it was an accident but one side was basically just told that daddy war bucks wants out and they want Ukraine to eat that sitting down. 

Just be skeptical in these rapidly changing times."
2025-02-13T19:42:50+00:00,-1001694389100,Russian forces have captured the village of Zelene Pole.
2025-02-13T19:39:03+00:00,-1001694389100,Russian forces have fully captured Zaporizhzhya.
2025-02-13T18:57:46+00:00,-1001694389100,Russian fiber optic FPV pilots now that they have 20km and 30km cable range.
2025-02-13T15:38:24+00:00,-1001694389100,"Oh man this is going to be fun to watch.

The situation in Ukraine is going to shift rapidly."
2025-02-13T15:05:28+00:00,-1001694389100,"🇺🇦🇺🇸Zelensky refused to sign the financial agreement on rare earth minerals proposed by US Treasury Secretary Bessent , - CNN."
2025-02-13T14:59:18+00:00,-1001694389100,I’m wondering if Europe is going to tank this whole thing.
2025-02-13T14:58:38+00:00,-1001694389100,"🇪🇺💬🇺🇦🇺🇸🇷🇺The US and Russia can agree on whatever but without agreements with Europe and Ukraine, these decisions will not be valid - Kallas

🐻 Someone is salty 

🔴 @DDGeopolitics | Socials | Donate | Advertising"
2025-02-13T04:16:03+00:00,-1001694389100,Unless euro Russian relation improve and cheap gas starts flowing.
2025-02-13T04:15:30+00:00,-1001694389100,"I fully understand the inability for Europe to do this, but the alternative is likely horrendous. It’s why they’re responding the way they are. Biden administration made promises that Trump will not be keeping."
2025-02-13T04:10:22+00:00,-1001694389100,I really don’t know how this deal can go forward. I know the U.S. is the primary supplier and responsible for financing the war but Europe seems to have been left completely in the dark. I wonder if we will see some attempt by Europe to keep this war going without the U.S.
2025-02-13T01:08:46+00:00,-1001694389100,Russian forces have captured the village of Vodyane Druhe.
2025-02-13T00:01:32+00:00,-1001694389100,Russian forces have advanced west of Velyka Novosilka.
2025-02-13T00:01:07+00:00,-1001694389100,Russian advance just west of Dachne.
2025-02-13T00:00:52+00:00,-1001694389100,Andriivka has been fully capture by Russian forces.
2025-02-12T22:05:34+00:00,-1001694389100,“No” would have sufficed Mr. President
2025-02-12T18:45:45+00:00,-1001694389100,"It’s funny watching the warmongers getting very upset that Trump is actually doing what he said he was going to. You should be elated that Ukrainian lives will be saved and a good portion of their country left in tact. 

But they aren’t, they don’t give a rats ass about Ukraine, Ukrainians or anything to do with the yellow and blue. Ukrainians were used and then thrown away the second the west couldn’t make further use of them without personal investment (something the U.S. would never do for Ukraine 🤣).

It’s sad but I’ve grown tired of saying these things years in advance and being called a propagandist or shill for it. 

Just like the ANA, Kurds and ARVN"
2025-02-12T17:39:19+00:00,-1001694389100,More Iskander launches from Belgorod.
2025-02-12T17:10:27+00:00,-1001694389100,Putin has invited US officials and Trump to Moscow.
2025-02-12T17:02:01+00:00,-1001694389100,"Once the front levels at Andriivka, southern Donetsk will be completely exposed."
2025-02-12T14:19:49+00:00,-1001694389100,There are currently 3 Russian missile carriers in the Black Sea with a possible salvo of 24 Kalibr cruise missiles.
2025-02-12T12:19:39+00:00,-1001694389100,Moment of Iskander strike in Kiev this morning.
2025-02-12T03:16:42+00:00,-1001694389100,More from Kiev.
2025-02-12T03:13:06+00:00,-1001694389100,"— 🇮🇷/🇷🇺/🇺🇦 One of Iran's top foreign policy advisors, in a rare occasion, spoke on the Russia-Ukraine conflict:

'People say: Look at Russia, it was a paper tiger, it's been three years and look how slow they progressed.

I ask anyone, with a genuine ounce of intellect, to look at the situation objectively. The Russians, for three years, have been advancing slowly and methodically in Ukraine. At the same time, they are conserving their economy to a large extent.

If the Russians would have gone all-out, what an effect on the economy would this have had? Do you understand the implications of full mobilization? This is a delicate balance.

Why should they sacrifice their domestic situation in order to get a quick victory, if they can sit, lean back, and complete the marathon. Additionally, Russia has taken every possible measure to avoid civilian casualties, unlike Kiev. Of course, this also impacts the effectiveness on the battlefield.

Lastly, look at the backers of Ukraine, and look at Russia. We Iranians know what it feels like to fight an enemy whom the whole world has rallied behind. This is what is now taking place in Ukraine, it is not simple.

Iran emphasizes the need for a peaceful resolution to the conflict, in a way that is most suitable in the interest of both parties.'

@Middle_East_Spectator"
2025-02-12T03:13:06+00:00,-1001694389100,"— 🇮🇷/🇷🇺/🇺🇦 One of Iran's top foreign policy advisors, in a rare occasion, spoke on the Russia-Ukraine conflict:

'People say: Look at Russia, it was a paper tiger, it's been three years and look how slow they progressed.

I ask anyone, with a genuine ounce of intellect, to look at the situation objectively. The Russians, for three years, have been advancing slowly and methodically in Ukraine. At the same time, they are conserving their economy to a large extent.

If the Russians would have gone all-out, what an effect on the economy would this have had? Do you understand the implications of full mobilization? This is a delicate balance.

Why should they sacrifice their domestic situation in order to get a quick victory, if they can sit, lean back, and complete the marathon. Additionally, Russia has taken every possible measure to avoid civilian casualties, unlike Kiev. Of course, this also impacts the effectiveness on the battlefield.

Lastly, look at the backers of Ukraine, and look at Russia. We Iranians know what it feels like to fight an enemy whom the whole world has rallied behind. This is what is now taking place in Ukraine, it is not simple.

Iran emphasizes the need for a peaceful resolution to the conflict, in a way that is most suitable in the interest of both parties.'

@Middle_East_Spectator"
2025-02-12T03:06:40+00:00,-1001694389100,"Ukrainian sources are blind, more Iskanders hitting Kiev."
2025-02-12T03:05:11+00:00,-1001694389100,"Another explosion in Kiev just now. 

This could be a double tap. 

In my opinion someone very important was just hit."
2025-02-12T02:59:59+00:00,-1001694389100,Kiev
2025-02-12T02:50:00+00:00,-1001694389100,Kiev
2025-02-12T02:41:26+00:00,-1001694389100,Kiev
2025-02-12T02:40:10+00:00,-1001694389100,At least 10 Iskanders were launched from Bryansk towards Kyiv in total
2025-02-12T02:39:58+00:00,-1001694389100,At least 4 Iskanders have hit the city.
2025-02-12T02:38:56+00:00,-1001694389100,Multiple Iskander strikes on Kiev.
2025-02-11T18:52:17+00:00,-1001694389100,"Four cruise missiles, (most likely Kalibr) striking a gas production facility in Poltava causing immense damage and putting the facility out of operation according to Ukrainian energy company DTEK.

Before the strike you can see fires from either Iskander strikes or Geran-2 strikes, both of which were reported before these missiles were launched."
2025-02-11T16:52:50+00:00,-1001694389100,"🇺🇸❌🇺🇦 US will not send its troops to Ukraine - Hegseth 

He also stated that the United States may reconsider the number of troops in Europe after the conclusion of a peace agreement on Ukraine, and that Trump intends to do it quickly. 

🔴 @DDGeopolitics | Socials | Donate | Advertising"
2025-02-11T16:52:45+00:00,-1001694389100,"🇺🇸🇺🇦 The Washington Post, citing a source, reports that U.S. Defense Secretary Hegseth will not hold bilateral meetings with Ukrainian representatives during tomorrow’s Ramstein meeting.

The source also confirms that no new military aid for Ukraine will be announced.

Hegseth is expected to take a ""listening role"" at the meeting, as well as at the NATO defense ministers’ gathering on Thursday.

Additionally, no decision has been made on who will lead the next meeting of the Ukraine Defense Contact Group, “if one is convened.”

🔴 @DDGeopolitics | Socials | Donate | Advertising"
2025-02-11T15:08:53+00:00,-1001694389100,"Zelensky talking about exchanging Kursk for Russian held Ukrainian territory.

""We will exchange one territory for another,"" Zelensky said, but added that he did not know what part of the lands occupied by Russia Ukraine would ask for in return. ""I don't know, we'll see. But all our territories are important, there are no priorities.”

Who’s gonna tell him?"
2025-02-11T14:24:08+00:00,-1001694389100,Russian forces have made progress in the northern end of Yampolivka.
2025-02-11T14:17:57+00:00,-1001694389100,Russian forces have made their first advances out of Velyka Novosilka after capturing the village a few weeks ago and consolidating their positions.
2025-02-11T14:17:32+00:00,-1001694389100,Russian forces have leveled the front along the Yasenove-Andriivka road.
2025-02-11T14:14:34+00:00,-1001694389100,Russian forces have advanced in Udachne and now control about 50% of the village.
2025-02-11T14:13:41+00:00,-1001694389100,"Ukrainian forces have reentered the industrial zone located in Pishchane, just south of Pokrovsk."
2025-02-11T13:24:25+00:00,-1001694389100,"Russian forces are now actively engaging Ukrainian forces operating in the Dnepropetrovsk region as they quickly approach the oblast from multiple directions. 

He kind of missed, kinda."
2025-02-11T13:24:00+00:00,-1001694389100,"Russian forces are now actively engaging Ukrainian forces operating in the Dnepropetrovsk region as they quickly approach the oblast from multiple directions. 

He kind of missed, kinda."
2025-02-11T13:13:55+00:00,-1001694389100,Easy to make promises like this when you know they’ll all end up “MIA” in some tree line controlled by the Russians.
2025-02-11T13:11:22+00:00,-1001694389100,"Ukrainian President Zelensky offers perks for 18-25 year-olds joining the Army:

$24,000/year.
Free university admission (no exams).
Zero-interest mortgage.
1-year contract."
2025-02-11T03:57:36+00:00,-1001694389100,I use to cover every strike and then it started to suck because we stopped getting footage.
2025-02-11T03:39:43+00:00,-1001694389100,4 Tu-95s have carried out launch maneuvers.
2025-02-11T02:27:41+00:00,-1001694389100,"Lots of explosions in Kiev, drones are continuing to target the city."
2025-02-10T22:37:19+00:00,-1001694389100,"Ukrainian sources confirm that a salvo of 4 cruise missiles and 2 Iskander missiles struck an energy infrastructure facility in the Mirhorod area of the Poltava region.

“The enemy struck the energy infrastructure in the Poltava region with ballistic missiles and cruise missiles.

Just in the midst of frost.

Another confirmation that Russia doesn't need any ""negotiations"". They need our surrender. They want to kill us all.

Therefore, either we are them, or they are us.

And it would be best if this reached the new US administration as soon as possible.

The best way to put pressure on the Russian Federation is new and serious military aid packages from the US. Or lend-lease.

As far as I remember, Lend-Lease was a Republican initiative. You can vote again.

We'll be just in time.”"
2025-02-10T22:32:48+00:00,-1001694389100,"A seat for Europe means what exactly?🤔

Support or Boost us | Subscribe to t.me/zoka200"
2025-02-10T22:24:58+00:00,-1001694389100,"Ballistic and Kalibrs missiles on Mirhorod.

Explosions reported"
2025-02-10T22:22:59+00:00,-1001694389100,Another ballistic missile on Sumy region.
2025-02-10T22:22:20+00:00,-1001694389100,Iskander strike in Sumy region.
2025-02-10T22:22:11+00:00,-1001694389100,4 Kalibrs over Ukraine
2025-02-10T21:59:18+00:00,-1001694389100,Kalibrs over Nikolaev
2025-02-10T21:46:56+00:00,-1001694389100,Russian forces have captured the entire fortification network north of Andriivka and have control over 90% of the town with the remaining 10% grey zone.
2025-02-10T21:40:53+00:00,-1001694389100,Reports of Kalibr launches from the Black Sea.
2025-02-10T19:03:59+00:00,-1001694389100,"—❗️🇮🇱/🇵🇸/🇪🇬 NEW: The mediator team in Egypt fears for the imminent collapse of the Gaza ceasefire agreement – Reuters

@Middle_East_Spectator"
2025-02-10T18:52:23+00:00,-1001694389100,"Ukraine is now using M2 Bradleys that have been used as donor vehicles for parts, as frontline vehicles.

This Bradley is missing its barrel. And it wouldn't surprise me if they also removed the thermals and other pieces from the turret.

Via @RadarFennec on Twitter"
2025-02-10T16:35:43+00:00,-1001694389100,"— 🇮🇷 Iran's President, Masoud Pezeshkian: 'We have all heard the speech of the Supreme Leader, Imam Khamenei. His word is our framework, and it is final.'

@Middle_East_Spectator"
2025-02-10T16:04:27+00:00,-1001694389100,Small frontline correction in the Kursk region in favor of the Russians.
2025-02-10T16:04:12+00:00,-1001694389100,Russian forces have advanced through most of Andriivka with only a few buildings on the western end under AFU control/grey zone.
2025-02-10T16:03:57+00:00,-1001694389100,Russian forces have made two advances in the direction of Dnipropetrovsk oblast. To the west of Nadivka Russian forces have advanced through an orchard and just to the south Russian forces have entered Zaporizhzhya.
2025-02-10T10:22:32+00:00,-1001694389100,2 iskanders hit a target in Sumy.
2025-02-10T10:20:59+00:00,-1001694389100,"Euro News journalist talking to a civilian living in the city of Pokrovsk. 

“I just want peace, that’s what I want”"
2025-02-10T09:47:50+00:00,-1001694389100,Russian FPV hits on AFU forces in the Sumy region near the Russian border with Kursk.
2025-02-09T18:13:27+00:00,-1001694389100,"Russian forces have advanced along the border Ukraine in the Kursk region, reaching the village of Sverdlikovo."
2025-02-09T17:46:44+00:00,-1001694389100,"Trump intends to end the war in Ukraine, security guarantees will be entrusted to Europe, - US National Security Advisor Waltz.

Very tough to read through the lines on these negotiations and what they will mean for the future of Ukraine but I have a hard believing Europe will be able to ensure security without the U.S. in full support.

Time will tell but I think the starting points of these different sides are just too far apart to make an acceptable deal without one side making major concessions."
