Date,Sender,Message
2025-02-17T10:27:29+00:00,-1001632127793,"Підари рвуться до адмінкордону Дніпропетровської області, після того, як підрозділи СОУ провели успішні контратаки під Покровськом - противник взяв відносну паузу на околицях міста і активізувався в районі Надежовки. 

Останні дні активно тиснуть на цій ділянці, застосовували ББМ «Тайфун», БМП, танчіки також були буханки, мотоцикли і подібне сміття. Витягнули броню, яку вже давно не було видно в цих краях, що свідчить про те, що ресурси є, але обмежені.

Офіцер ✙ | Підписатись"
2025-02-17T05:54:44+00:00,-1001632127793,"Ранкову каву - на цей збір!!

Нашим близьким друзям з танкового батальйону бригади 🌊«Азов» необхідно поставити в стрій цього монстра, за його ремонт загадали доволі велику суму, штука край необхідна для обладнання позицій, адже копанір сам себе не вириє, а лопатами прийдеться працювати днями.

Тому всі потроху, але обов’язково залітайте на цей збір, ВСІ!!!

🎯Ціль: 650 000.00 ₴

UPD: 11:18 ЗБІР ЗАКРИТО!!

Звіти, як завжди, тут
Збір закрито‼️"
2025-02-15T21:48:46+00:00,-1001632127793,"До речі, майже всі 17 одиниць техніки лягли в посадці довжиною 300 метрів, хлопці знищили 17 з 20 одиниць броні, гарна робота піхоти, дронів та арти🫡

На даний момент хлопці вибивають підарів з Улакли та Константинополя.

Офіцер ✙ | Підписатись"
2025-02-15T14:24:04+00:00,-1001632127793,"Бажаючим підірвати ТЦК або щось біля ТЦК, або їх працівників і тд варто трішки задуматись)

Ви думаєте, що просто спокійно зможете віднести та покласти якийсь незрозумілий пакуночок чи сумочку і просто піти і заробити купу грошенят і всі будуть задоволені. 

Тепер гляньте на останні 2 випадки(Камʼянець-Подільск та Миколаїв) і задумайтесь в якості кого вас насправді вербують) Думаєте випадково вибухові пристрої спрацьовують, коли вибухівка на потрібному місці, але підривник все ще тримає її при собі?)) Чи вірите в казки про смертників, які усвідомлено пішли на це?)

Офіцер ✙ | Підписатись"
2025-02-14T20:48:43+00:00,-1001632127793,"Придурок з пєрвого кАнала вирішив познімати войнушку на Курському напрямку, але у FPV-дрона була своя думка на то всьо))))

Шкода не добили🥲

Офіцер ✙ | Підписатись"
2025-02-14T16:08:07+00:00,-1001632127793,"Найбільша активність FPV-дронів не оптоаолокні на Курському та Покровському напрямках, разюча різниця у відсотках застосування, порівняно з іншими напрямками.

Офіцер ✙ | Підписатись"
2025-02-14T10:29:08+00:00,-1001632127793,"В принципі путіну настільки пох.., що навіть після слів Трампа про мир, про його афігенні контакти з рашкою його мінйони цілеспрямовано хуярять по ЧАЕС. Бо що? - Правильно, бо йому похуй)))

Офіцер ✙ | Підписатись"
2025-02-13T21:12:34+00:00,-1001632127793,"На Курському напрямку FPV-дрони на оптоволокні залітають в тилові райони на 20-25 км від ЛБЗ вже на Сумщину, здійснюють ураження як військових об’єктів, так і цивільних автомобілів, нещодавно уразити авто, в якому їхав священник, напевно то бля скрєпів так треба.

Вищезазначені факти підтверджують наявність і у ворога дронів на оптоволокні більш дальнього радіусу дії.

Офіцер ✙ | Підписатись"
2025-02-13T09:19:13+00:00,-1001632127793,"Дивлюсь на всіх цих клоунів і так хочется повернення отієї частинки анархії яка була в 2022-му році, коли ніяка мразь не відкривала свого язика і тільки й робила - що молилась на ЗСУ і не заважала хлопцям робити свою справу.

На жаль все в народі і в політиці поступово перетворюється на цирк Шапіто, хтось звикає до цього, комусь взагалі похуй, а ми готуємось та чекаємо на нове 24 лютого 2022 року, бо іноді здається, що тільки така турбулентність може роздуплити більшість людей.

Офіцер ✙ | Підписатись"
2025-02-12T19:22:18+00:00,-1001632127793,"А шо ви всі так попливли?) Хех, в цей день щось зрозумів, що в армії відчуваю себе більш стабільно і впевнено, ніж люди в тилу, яких канайобить від якихось новин. 

Ваш єдиний захист - це Сили оборони України і вони єбашаться і тримають оборону, не пускають ворога до Покровська, Купʼянська, Констянтинівки, Сіверська чи Краматорська, а паніку розвели, ніби підари за один день це все окупували…пздц.

Офіцер ✙ | Підписатись"
2025-02-12T18:34:17+00:00,-1001632127793,"Нещодавно підари намагались дьоргатись на Торецькому напрямку в районі Неліпівки, але потужно взяли в рот разом з усім своїм циганським табором на нивах-пікапах, буханках-кабріолетах, мотоциклах і тд.

Не хочу перемогойобити, але помічаєш контраст, як опустились рашики з колон десятків одиниць важкої броні до колони з десяти консервних банок, хоча інколи в тому є сенс, але херня одноразова, бо машини ті не повертаються, тому скоро і вони стануть дефіцитом.

Офіцер ✙ | Підписатись"
2025-02-10T19:00:43+00:00,-1001632127793,"Чесно кажучи, мені зараз дуже важко оцінити потенційну ефективність або доцільність контрактів для 18 - 24 річних осіб.

Я та мої однолітки підписували контракт, коли давали за це 25-30к грн, хтось взагалі єбашиться з часів АТО і не отримали нічого за підписаний перший контракт. Суть в тому, що тоді не гроші були основною мотивацією для того, щоб йти у військо. 

Так, як бонус такі виплати зайвими не будуть в принципі норм, але для людей, в першу чергу, потрібно створити максимально сприятливі умови для служби, потрібно давати «зелене світло» і максимально сприяти розвитку топових підрозділів, робити таких підрозділів більше, більше і ще раз більше і у нас це можна зробити: «Птахи Мадяра», «Азов» К-2, 3-тя ОШБр - такі підрозділи треба розвивати і множити, бо саме туди тягнеться молодь.

Люди не йдуть не того, що мало платять, а тому, що хренові стереотипи і наративи в них про армію, а при таких умовах ніякі гроші не заманять, треба мислити і діяти глобально.

Офіцер ✙ | Підписатись"
2025-02-10T17:39:26+00:00,-1001632127793,"Адская колесница на Покровскому напрямку))

FPV-дрон наших друзів з «Хижаків Висот» 🪢59-ої ОШБр намагався вполювати гольфкар, поки летів за ним звідти все сипалось, випадало, декілька разів відпрацювали інші FPV, але дрон все одно знайшов свою здобич)

Офіцер ✙ | Підписатись"
2025-02-09T19:59:30+00:00,-1001632127793,"Шо по мільйонам дронів?

По обʼємам, по правді кажучи, норм, я не рахував мільйон їх чи ні, але вони є і не в малих кількостях, є навіть на складах і дуже їх там дофіга.

Зворотня сторона медалі - погана якість деяких моделей та повна відсутність кастомних частот, що робить їх непридатними до застосування. Тобто дрони на паперах є, але по факту від того мало толку, бо умови не дозволяють їх застосовувати. Виходить така ситуація через те, що кодифікацію проходять підприємства, які то успішно порішали і по своїй суті є чистими комерсами - в цих людей немає ідеї розвивати своє діло, прокращувати продукцію, збільшувати варіації та номенклатуру, а навіщо, якщо контракт є, дрони роблять, бабло капає. А дрони зараз у підрозділів тупо лежать на складах.

Саме через це ми в сраці відносно підарів по низькочастотним та оптоволоконним FPV, адже чуваки як починали так і продовжують клепати на частоті 915 МГц і їх глибоко не хвилює те, що змінились істотні умови бойових дій і вимоги до бортів. 

Потрібно більше контролю та вимог до виробників, яким держава платить кошти, до якості продукції і збільшення їхньої номенклатури, яку вже давно потрібно збільшити, бо у підарів волокно, а наші ще низькочастотні дрони толком не освоїли! Зборів на дрони стало менше, але стало більше на їх переробку…

Офіцер ✙ | Підписатись"
2025-02-08T16:02:48+00:00,-1001632127793,"Не знаю характер пошкоджень підарського гелікоптера Мі-8, але це бкв яскравий приклад того, коли потрібно було застосувати оптоволоконні FPV-дронів(яких в нас мало і які не сильно розвивають, на жаль), а краще комбіновану атаку з використанням дронів обох типів, враховуючи те, що там був і десант. 

Аналогові FPV за рахунок кращої маневреності та здебільшого відсутності на піхоті засобів РЕБ могли б вразити або відволікти (нейтралізувати) десант, а 3-4 FPV на оптоволокні розібрали б спокійно вертушку та навіть її екіпаж.

FPV-дрони на волокні - це не та штука, яка повністю замінить аналогові FPV, це більше свого роду снайперська гвинтівка, яка застосовується заради 100%-го результату, яка зможе бити на вєрняк ті цілі, які вартв використання таких дорогих дронів, ганяти піхоту точно не їх задача, розвивати потрібно все в сукупності.

Офіцер ✙ | Підписатись"
2025-02-07T15:16:39+00:00,-1001632127793,"Круто капаци розповідають про знищені вже майже напевно 50 одиниць техніки під час контрнаступальних дій в Курській області. Безперено, їм вдалось знищити декілька одиниць техніки, про це я писав вчора, їхні оптоволоконні FPV-дрони все-таки змогли відпрацювати, але як вони вже заєбали в підтвердження ніби-то знищених десятків одиниць техніки публікувати відео з цих же FPV, де вони по тисячу разів залітають на один і той же нещасний Т-64 та інженерну машину. При тому, що наголошую, відео було з FPV і характер пошкоджень чи взагалі їх навність встановити неможливо.

Короче вони настільки ""назнищували"", що сьогодні добивали той Т-64 та інженерну машину Ланцетами))

Офіцер ✙ | Підписатись"
2025-02-07T12:01:17+00:00,-1001632127793,"На Вовчанському напрямку підари застосовують так звані РЕБ-автомобілі для боротьби з нашими важкими гексакоптерами, які підари прозвали Баба Яга. Вочевидь на таких автомобілях установлена потужна РЕБ-система, яка здатна створювати перешкоди в керуванні на відеосигналах між бортом та оператором(або вони просто пиздять), щоб знешкодити дрон, катаються такі автомобілі в основному в нічний час.

Офіцер ✙ | Підписатись"
2025-02-07T10:46:26+00:00,-1001632127793,"Гурт Калуш на ось вже майже четвертий рік війни тепер стали пацифістами і не публікують збори на зброю))))

Коли в твою країну з війною прийшли вбивати всіх і всьо, розстрілюють полонених і вчиняють купу блять актів геноциду по відношенню до українського народу, про які навіть вже кожна собака знає.

Коли навіть діти збирають гроші на військо, місяцями блять збирають на той один нещасний FPV-дрон, щоб їх батя зміг захистити себе, а глобально - захистити вас всіх нас; гурт Калуш просто кажуть НІ ЗБРОЇ. В мене просто срака горить.

Скоро будуть штрафувати за відео розйобів підарів, бо це напевно стане негуманним по відношенню до них і всім насрати, що ми країна, яка обороняється. Може ми всі не тим займаємось і вбивати ворога, який прийшов до нас то неправильно?

Прощайтесь кожного дня на похоронах зі своїми побратимами,рідними, близькими, але вбивати ворога - то злоооооооооо!! Здається хтось просто активно підлизує західній аудиторії і все таке, бо збором на дрони можна ненароком потрапити в тіньовий бан і отримати дизлайк від якогось умовного європейця)

Офіцер ✙ | Підписатись"
2025-02-06T20:16:08+00:00,-1001632127793,"В Курській область сьогодні, окрім дронів на оптоволокні, активно працювала ворожа авіація, настільки нагліли, що залітали навіть над Суджою.

Офіцер ✙ | Підписатись"
2025-02-06T13:18:03+00:00,-1001632127793,"На Курщині просування СОУ досі тривають, стосовно того, де вони змогли закріпитись питання відкрите. Підари вже заявляють про десятки знищених одиниць техніки, що не відповідає дійсності. Втрати є, але виключно від оптоволоконних FPV-дронів, які створили певні проблеми, знищено та пошкоджено по факту близько 5 одиниць техніки. Також противник розвіддронами намагається контролювати всі логістичні шляхи підконтрольної території КуНР та на прикордонні Сумської області.

Офіцер ✙ | Підписатись"
2025-02-06T09:50:29+00:00,-1001632127793,"На даний момент тривають контрнаступальні дії СОУ на правому фланзі в Курській операційній зоні, з застосуванням бронетехніки. Підари в свою чергу активно використовують FPV-дрони з оптоволокною для протидії, де це можливо, адже погода несприятлива для застосування дронів.

Офіцер ✙ | Підписатись"
2025-02-06T05:58:13+00:00,-1001632127793,"На рахунок полонених хочу сказати свою, можливо не сильно популярну, думку.

Часто в ЗМІ акцентують увагу на наявності або відсутності в списках обміну бійців колишнього полку «Азов», але мене більше привертає увагу те, що деякі люди ледь не з агресію кажуть, навіть засуджують за таке виокремлення уваги щодо азовців.

Так, життя та свобода кожного полоненого воїна нам важливе, проте увазі азовцям є логічне пояснення. З 2014-го року «Азов» став одним з найвідоміших та найефективніших підрозділів СОУ, адже там збирались і зараз збираються лише добровольці - найвмотивованіша верства суспільства, що і робить їх такими ефективними, що і породжує ненависть підарів до них, адже фактично це костяк нашої нації, який вони прагнуть зламати. 

Після закінчення оборони Маріуполя велика частина бійців полку «Азов» потрапила в полон, бійців почати засуджувати за сфабрикованими справами, піддавати тортурам, здійснювати геноцид як-то було в Оленівці. На хвилину, переважна більшість даних дій вчинювалась над бійцями полку «Азов» і міняли росіяни їх не охоче, напевно за всі обміни, зокрема бійців Маріупольського гарнізону, відсоткове відношення азовців в тих списках є найменше.

Також більшість бійців Азову після полону повертаються назад в стрій і продовжують нищити ворога, ці хлопці є справжнім стержнем нації, яких треба повертати на Батьківщину. Не в образу всім іншим полоненим, поважаю кожного з них, вони пережили набагато більше лайна, ніж я, проте саме хлопці з Азову у ворога підлягають цілеспрямованому знищенню і якомога швидше їх звільнення - як мінімум, порятунок їх життя, а як максимум, посилення лав нинішнього Азову, який ще ефективніше нищить ворога.

Офіцер ✙ | Підписатись"
2025-02-05T14:00:20+00:00,-1001632127793,"За попередньою інформацією серед бійців, яких обміняли сьогодні, немає військовослужбовців колишнього полку 🌊«Азов»((

Офіцер ✙ | Підписатись"
2025-02-03T18:36:10+00:00,-1001632127793,"Оптоволокно - імба, але не списуйте класичні FPV.

З появою FPV на оптоволокні у підарів всі зрозуміли, що це топ, бо картинка якісна, РЕБ не бере, і якщо їх нормально освоїти - ймовірність ураження буде набагато вища і всі якось різко забули про звичайні FPV…

Я тут погоджуюсь з недавніми словами Кирила Вереса, що не треба різко кидатись на оптоволокно, якщо не змогли попередньо досконально опанувати та використати всі варіанти радіочастотних FPV-дронів. Напевно 80% наших пілотів використовують стандартні частоти і не намагаються перепрошити на кастомні на які, відповідно, менша ймовірність потрапити під дію  ворожого РЕБ. Тут, варто зазначити, недолік держави також присутній, бо дронів з кастомними частотами тупо немає і якщо хочете - єб*ться самі і перепаюйте. Відповідно хтось не може, а хтось тупо не хоче і ото всі літають на стандартних частотах і шукають в оптоволокні панацею від всіх проблем. Хлопці, а я так поняв всі досконально освоїли дрони на частотах 400-500 МГц?? - Спробуйте, ефект буде теж нормальним.

Самі по собі FPV на оптоволокні штука не сильно складна, за умови, якщо максимально серйозно до цього підійти і вникати не тільки в процес використання, а і виробництва також. Тут не вийде літати від балди, бо річ дуже дорога 750-1000$ за штуку і держава їх вам не дасть. Потрібно засвоїти матеріальну складову, пройти навчальні польоти, зрозуміти як правильно застосовувати та ставити до супутнього обладнання, бо якщо ви це все не освоїте попередньо, а будете пригати в цей вагон на ходу - ви просто марно витратите дорогий ресурс.

І ще одне: якщо взялись нормально освоювати - не тримайте їх як старець копійку на чорний день, пілоти мають ПОСТІЙНО як тренуватися, так і практикуватись на них.

Офіцер ✙ | Підписатись"
2025-02-03T14:20:50+00:00,-1001632127793,"FPV-дрони противника вже були помічені над трасою Павлоград - Покровськ вже за н.п. Сергіївка, намагаються кошмарити дану трасу.

Офіцер ✙ | Підписатись"
2025-02-02T19:49:02+00:00,-1001632127793,"Рубрика: «Чмоні давно закінчились».

Полонений підар від розвідосів «Азову» з останнього відео. Це тіло хоч і не з благополучною долею і потрапило сюди через проблеми з законом, але навіть у нього екіпа, самі бачите, на дуже непоганому рівні.

Так, є і поодинокі приклади чмонь, але, відверто кажучи, з обох сторін. Якщо хочеш нормальну екіпу - 100% будеш вкладати зверху власні кошти і доволі не мало, тому це діло вже більш індивідуального ставлення кожного до власної безпеки та комфорту.

Офіцер ✙ | Підписатись"
2025-02-02T14:24:25+00:00,-1001632127793,"Суспільство, можна питання? 
Та в мене є друзі та родичі, які повоювали хтось рік, хтось більше і вони отримали поранення, внаслідок чого були направлені на службу до ТЦК, бо придатні тільки до цього. Так скажіть мені, вони теж підараси?)

Я не знаю з якою метою або просто вже в якості відмовки, бо більше сказати нічого, люди кажуть, що там одні мазані і тд; хоча зі слів людей, які пройшли війну і опинилися там, що таких як вони там доволі дохріна. Але більше скажу, майже для кожного воїна, який віддав здоров’я країні і її людям, направлення в ТЦК - це таке пекло, що деякі ладні залишитись на війні, ніж йти роздавати повістки.

А знаєте чому? - Бо людину просто починають крити х..ями незрозуміло вже за що. Так, є випадки перевищення повноважень, згоден, але ніхто не знімає на відео випадки нормального спілкування ТЦК з людьми, повірте, їх в сотні разів більше, це просто очевидно. Просто багато персонажів дуже собі сильно накручують і багато на себе беруть, користуючись резонансними ситуаціями з працівниками ТЦК в останній час. Це типу знаєте, є в школі хлопчик-задира, з яким було купа ситуацій, коли виникає ситуація де він обʼєктивно невинен - на нього зручно все скинути і всі в це повірять, бо і так все очевидно, ніхто навіть вникати не буде - це називається стереотипи суспільства.

Я не прихильник беззаконня з боку працівників ТЦК і також засуджую подібні моменти, але, повірте, все починається з нормального спілкування. Знаєте, це все сильно схоже на спілкування з працівниками поліції, якщо ти впевнений у своїй правоті - то спокійно це доведеш, але якщо знаєш, що щось не те - починаєш петляти. От і робіть висновки, хто пєтляє))) Хто впевнений - тому нічого боятись, чому я ніколи не бився з ТЦК, я якийсь нетакий?

Скажете, що так спілкуються, бо не хочуть потрапити до командира-мʼясника? - Окей, для таких я залишу посилання на рекрутинговий центр «Азову», даю гарантію залізобетонну, що потрапите до нормального бойового командира, якого єбатиме лише те, щоб ви залишились живі, але чомусь лави «Азова» не тріщить від такої кількості людей….хмм, чомусь(бо самому треба йти, а не коли припече))

Ви можете мене крити х..ями за ці слова, але це правда, обʼєктивна правда, від якої не дітися. Вже набридли ці суспільні срачі довкола ТЦК + це все активно підігрівають підари.

Офіцер ✙ | Підписатись"
